,C,Db,D,Eb,E,F,Gb,G,Ab,A,Bb,B,true
A6_cinquillo_Choir.ogg,32761.921875,59623.70703125,5650.48779296875,5949.64892578125,20896.44140625,5100.33447265625,10012.6171875,3896.3037109375,6816.27587890625,26044.140625,4792.73095703125,4292.33642578125,A6
F6_al-saghil-al-sani_Choir.ogg,45760.703125,11968.4638671875,17027.845703125,3085.3125,3281.527587890625,6649.32958984375,1104.914306640625,1292.4454345703125,7437.02294921875,23316.533203125,7709.82861328125,15112.33203125,F6
E6_agogo-samba_Choir.ogg,30839.888671875,35791.71875,11051.51171875,11671.8837890625,27915.029296875,4072.623046875,4815.751953125,21687.458984375,50571.47265625,17859.01171875,46992.84375,154815.5625,E6
B6_aka_Choir.ogg,49022.375,4617.32177734375,59503.453125,117945.7421875,10980.9599609375,38939.91015625,154853.921875,30294.388671875,55860.51171875,21508.23828125,141114.640625,446294.125,B6
A6_spanish_tango_Choir.ogg,35954.3359375,64065.83203125,5738.552734375,5949.07275390625,20994.103515625,6809.943359375,17808.080078125,4919.83935546875,6819.0546875,26121.443359375,4804.76025390625,4333.22998046875,A6
D6_pictures_at_an_exhibition_Choir.ogg,22731.642578125,22832.15625,17042.265625,3253.699462890625,3387.2998046875,9952.28515625,16474.076171875,10049.1103515625,11992.8544921875,24225.134765625,14374.0263671875,51358.40625,D6
Gb6_mpre_Choir.ogg,29063.685546875,66607.8984375,16082.4599609375,28550.572265625,5486.17626953125,6001.24169921875,13682.7978515625,1902.5665283203125,1662.8909912109375,17252.10546875,70367.0078125,13826.6435546875,Gb6
Bb6_york-samai_Choir.ogg,848.40380859375,9770.7509765625,19127.328125,1695.54296875,6652.06103515625,29840.607421875,6767.53515625,11424.1474609375,3009.552978515625,18639.759765625,60791.54296875,7986.306640625,Bb6
Gb6_aksak_Choir.ogg,18099.6484375,41014.30078125,6946.12353515625,10317.427734375,2965.048095703125,3961.323486328125,8894.2177734375,1251.9595947265625,1061.318359375,10729.41015625,43700.421875,8917.0927734375,Gb6
Db6_mpre_Choir.ogg,31832.076171875,24904.451171875,3989.4892578125,3539.767333984375,10629.5791015625,17881.51953125,15015.7392578125,16683.322265625,32000.287109375,19447.326171875,74298.6171875,30973.2890625,Db6
Bb6_samba_Choir.ogg,2711.576416015625,31692.845703125,62275.765625,5245.5693359375,14893.9013671875,55812.4375,12215.0146484375,26822.501953125,9417.7421875,73279.4921875,254169.109375,26751.630859375,Bb6
Ab6_samba_Choir.ogg,203943.765625,23075.591796875,20459.177734375,50996.88671875,10068.0107421875,22633.603515625,10760.3330078125,19560.865234375,78580.609375,14838.2958984375,11649.0546875,94697.0703125,Ab6
E6_bendir_Choir.ogg,13905.8271484375,15612.59765625,3963.764404296875,3570.606201171875,7809.13818359375,1389.7137451171875,1869.7650146484375,7063.35205078125,17097.087890625,7279.923828125,18403.134765625,59873.92578125,E6
Db6_agogo-samba_Choir.ogg,51273.83984375,38983.7421875,6048.62548828125,5163.4365234375,16283.5341796875,29373.294921875,22913.982421875,25129.166015625,44209.84765625,29204.4296875,136414.734375,52327.83203125,Db6
F6_bendir_Choir.ogg,56675.09375,11936.3525390625,13092.3291015625,2795.7470703125,3347.517578125,6615.439453125,1103.1402587890625,1403.0335693359375,8345.794921875,26743.046875,8785.517578125,16913.841796875,F6
B6_outside_now_Choir.ogg,15931.5849609375,1322.4527587890625,13856.70703125,27714.998046875,2879.862548828125,9581.828125,36218.85546875,5710.83837890625,8241.123046875,5855.71044921875,44965.625,143313.203125,B6
D6_ngbaka-maibo_Choir.ogg,37416.91015625,36739.2734375,31105.4296875,5500.54345703125,5897.45751953125,16757.126953125,25919.40625,16859.353515625,23808.029296875,52494.78515625,27766.873046875,92969.9765625,D6
A6_fandango_Choir.ogg,52109.69921875,89474.3828125,8564.630859375,7166.79931640625,23222.708984375,5397.16943359375,8218.896484375,5776.32080078125,12048.80078125,48019.45703125,8640.8740234375,7341.79833984375,A6
Gb6_ruchenitza_2_Choir.ogg,13251.7587890625,29493.416015625,4515.07080078125,6261.12060546875,2018.78076171875,2733.4140625,5973.767578125,891.1245727539062,749.8442993164062,7839.826171875,33734.73828125,6958.68359375,Gb6
G6_mpre_Choir.ogg,12855.69921875,16195.1494140625,37389.40625,9444.0107421875,27544.140625,7705.38134765625,15862.8095703125,65791.8515625,10850.7607421875,7056.0859375,34761.15625,85756.375,G6
C6_samba_Choir.ogg,47597.75,6550.75439453125,5119.60693359375,17433.72265625,25837.619140625,16999.603515625,19400.974609375,35940.26171875,19052.466796875,65433.453125,34345.34375,46556.75390625,C6
Gb6_venda_clapping_Choir.ogg,22583.322265625,52584.67578125,9676.017578125,14685.40625,4377.51025390625,5932.623046875,13760.0283203125,1880.91845703125,1630.9844970703125,13877.95703125,52957.88671875,11323.55078125,Gb6
B6_al-saghil-al-sani_Choir.ogg,12447.7412109375,970.505615234375,12586.0341796875,24786.666015625,2296.685546875,7674.11669921875,29471.001953125,6929.09423828125,15535.8408203125,5110.77001953125,31771.9140625,104441.7421875,B6
Db6_ruchenitza_2_Choir.ogg,17309.537109375,11784.9326171875,1996.7271728515625,1639.4300537109375,5742.09423828125,10235.5595703125,7585.21484375,6423.99853515625,13065.2099609375,7563.01416015625,26572.84375,14194.9306640625,Db6
E6_agsag-samai_Choir.ogg,10012.7080078125,10995.1806640625,4071.04296875,4005.375244140625,8551.7666015625,1473.5233154296875,2053.307373046875,8727.5673828125,21398.82421875,8814.6484375,18244.1875,54043.61328125,E6
A6_venda_clapping_Choir.ogg,52956.61328125,90888.7265625,8660.7919921875,9033.4931640625,31492.146484375,6762.01708984375,10368.1015625,6098.39208984375,12053.484375,48010.70703125,8642.447265625,7352.29150390625,A6
Bb6_venda_clapping_Choir.ogg,1773.9300537109375,17225.236328125,30281.931640625,2735.584228515625,10172.607421875,38192.1796875,6744.44970703125,10141.390625,5010.96240234375,48913.78125,169238.265625,18826.904296875,Bb6
G6_bossa-nova_Choir.ogg,16533.3046875,14661.09765625,34988.56640625,7552.845703125,16454.908203125,8249.4892578125,25450.923828125,108673.3125,17403.2578125,10550.0830078125,49500.55078125,114227.7890625,G6
B6_mpre_Choir.ogg,20862.15234375,1564.5428466796875,17918.087890625,34089.453125,3351.537109375,12905.9775390625,49526.44140625,12422.015625,30723.4765625,8995.2431640625,53743.93359375,181736.984375,B6
A6_aksak_Choir.ogg,35169.43359375,62161.1875,6037.541015625,5817.78271484375,20136.7109375,5030.3466796875,9182.3798828125,4213.27099609375,8016.119140625,31117.755859375,5691.05224609375,4874.69140625,A6
Ab6_ngbaka-maibo_Choir.ogg,209065.703125,23755.224609375,21291.865234375,53652.60546875,13986.6884765625,41515.2421875,13489.4453125,19204.080078125,76539.8046875,14046.09375,11631.6923828125,95988.2421875,Ab6
D6_mpre_Choir.ogg,27838.267578125,32021.529296875,20273.373046875,3665.601318359375,3766.510498046875,12505.4697265625,23014.662109375,11796.4375,14165.2822265625,29968.9921875,18239.828125,65412.90234375,D6
Eb6_aksak_Choir.ogg,36545.05859375,14157.4716796875,9054.2568359375,11468.2744140625,2551.384033203125,2720.81298828125,8491.0703125,16301.1904296875,10329.15625,11313.04296875,33252.234375,10853.6220703125,Eb6
D6_al-saghil-al-sani_Choir.ogg,17962.90625,17194.111328125,10700.9287109375,2227.409912109375,2298.662841796875,7249.69677734375,14189.3251953125,6961.52001953125,8385.5537109375,18590.48046875,12290.8330078125,45239.81640625,D6
Ab6_cinquillo_Choir.ogg,77528.0625,9032.521484375,7769.61669921875,16772.1640625,3997.6552734375,13024.4296875,4744.97607421875,6952.197265625,25695.947265625,4910.14501953125,4616.35009765625,36119.73046875,Ab6
Ab6_venda_Choir.ogg,88617.6796875,10192.8291015625,8576.1806640625,20976.3515625,4467.15478515625,11728.9365234375,4993.9228515625,8068.599609375,30594.177734375,5826.068359375,5262.40576171875,41855.66015625,Ab6
Db6_cinquillo_Choir.ogg,19844.865234375,13910.6650390625,2323.500732421875,2029.7261962890625,6670.34228515625,11669.6904296875,8899.591796875,8827.3720703125,18163.55078125,10840.96875,36410.48046875,17361.65234375,Db6
Eb6_outside_now_Choir.ogg,37312.53125,16403.345703125,11940.4150390625,15328.9326171875,3294.356201171875,3471.065185546875,10511.7158203125,18221.720703125,12445.5068359375,13109.12109375,32185.1953125,10593.126953125,Eb6
G6_ruchenitza_2_Choir.ogg,7247.86328125,6747.6171875,14620.6552734375,2494.66455078125,5502.97607421875,2808.5205078125,6496.80126953125,23054.646484375,4113.1875,3736.751220703125,19648.560546875,48470.15234375,G6
Db6_fandango_Choir.ogg,30771.4375,24673.634765625,3961.773681640625,3267.230712890625,10275.7705078125,17195.060546875,15279.5322265625,15020.9345703125,24607.068359375,12725.7275390625,53793.96875,27379.646484375,Db6
Bb6_venda_Choir.ogg,1285.738525390625,15086.9765625,28928.25,2447.590576171875,7447.56494140625,29912.439453125,5934.115234375,9249.1337890625,3607.212158203125,31828.267578125,105929.8046875,12427.3916015625,Bb6
Bb6_bossa-nova_Choir.ogg,2603.382080078125,24764.486328125,44006.41015625,3988.594482421875,14498.99609375,54473.51171875,9265.5498046875,13676.7568359375,7749.35400390625,73275.2109375,254141.703125,26729.892578125,Bb6
B6_bendir_Choir.ogg,10848.6826171875,966.3364868164062,11591.2265625,22256.181640625,2129.340087890625,8851.1572265625,34725.06640625,8538.9091796875,19015.365234375,5473.17578125,29739.8359375,93088.4296875,B6
C6_al-saghil-al-sani_Choir.ogg,11387.3017578125,2066.653564453125,2015.6337890625,7445.94091796875,14763.4072265625,7067.51708984375,7846.47314453125,16449.9140625,8964.5439453125,28404.025390625,16215.5751953125,21128.736328125,C6
Eb6_venda_Choir.ogg,39045.52734375,14527.9677734375,9068.830078125,11474.4609375,2549.740478515625,2715.70947265625,8489.7626953125,16322.4228515625,10309.099609375,11313.7001953125,33294.57421875,11386.0634765625,Eb6
G6_outside_now_Choir.ogg,10370.10546875,8071.38037109375,18556.67578125,3537.443359375,6337.154296875,4355.40185546875,13706.3232421875,56090.12890625,9344.9140625,6231.17529296875,30101.849609375,70769.515625,G6
Gb6_outside_now_Choir.ogg,21274.0703125,48553.109375,6592.21923828125,8209.73046875,3501.391845703125,5211.59912109375,12021.0068359375,1655.744140625,1427.8232421875,12268.2490234375,47442.65625,10221.9033203125,Gb6
Eb6_Nawakhat_Choir.ogg,28526.958984375,10897.4931640625,6543.50537109375,8016.26171875,1899.4735107421875,1999.2293701171875,6309.76318359375,12591.0048828125,7845.197265625,9136.052734375,29428.783203125,9116.8427734375,Eb6
Db6_al-saghil-al-sani_Choir.ogg,21578.107421875,14118.7861328125,2351.09375,2050.706787109375,7072.224609375,13692.0068359375,9310.8525390625,8838.6259765625,18129.123046875,11811.6142578125,43634.0,18835.201171875,Db6
Eb6_agsag-samai_Choir.ogg,40496.2109375,14806.51171875,9056.7236328125,11468.5126953125,2553.557861328125,2721.319091796875,8500.3056640625,16336.9501953125,10330.6044921875,11315.8798828125,33264.1171875,11477.5048828125,Eb6
C6_mpre_Choir.ogg,23007.974609375,3530.714111328125,3461.2041015625,12481.56640625,21187.556640625,11689.91015625,14491.59375,31325.373046875,15165.8935546875,43277.48046875,23939.34375,33435.3203125,C6
Bb6_ngbaka-maibo_Choir.ogg,2803.752197265625,32430.240234375,63455.86328125,5392.09716796875,17587.841796875,72794.0546875,15386.9072265625,29126.224609375,9687.0263671875,74002.8515625,259228.1875,27840.115234375,Bb6
A6_aka_upper_sangha_Choir.ogg,162786.109375,293863.53125,27087.615234375,29452.705078125,109093.3828125,26881.25,48786.51953125,18912.142578125,37444.55859375,155179.96875,29767.328125,20442.044921875,A6
Bb6_mpre_Choir.ogg,1814.6304931640625,18838.927734375,35456.90625,3069.685546875,10722.8740234375,42049.54296875,11051.5810546875,27443.365234375,7358.68115234375,49108.73046875,169775.921875,18881.380859375,Bb6
E6_aka_upper_sangha_Choir.ogg,52268.23046875,54875.34765625,18882.267578125,21091.154296875,52810.22265625,8132.98388671875,9188.0966796875,37634.109375,88088.46875,32866.6015625,89079.2265625,285205.09375,E6
E6_ngbaka-maibo_Choir.ogg,31254.419921875,35732.8046875,10980.74609375,11611.08984375,27960.337890625,4055.6064453125,4815.158203125,21088.669921875,46587.67578125,16646.521484375,46759.08203125,154056.375,E6
B6_ngbaka-maibo_Choir.ogg,32023.041015625,2322.6796875,24870.4765625,46915.64453125,4773.24169921875,20510.61328125,82319.7421875,16680.75390625,33369.18359375,12281.33203125,81445.234375,283147.875,B6
Db6_aksak_Choir.ogg,22475.837890625,16285.1142578125,2723.87939453125,2253.868896484375,7547.4375,13173.5302734375,10413.8974609375,9503.30078125,18521.8125,10701.3662109375,40115.84375,19785.427734375,Db6
D6_Nawakhat_Choir.ogg,13571.7216796875,14029.49609375,9009.791015625,1876.6236572265625,1884.3499755859375,5698.919921875,10102.8916015625,5855.10302734375,7512.43896484375,16608.541015625,9262.7021484375,29332.658203125,D6
Ab6_agogo-samba_Choir.ogg,225394.5625,26166.810546875,19860.521484375,50447.078125,13439.9248046875,39757.484375,13409.5595703125,19388.05078125,76512.5078125,14041.0712890625,11736.26171875,98706.1640625,Ab6
F6_samba_Choir.ogg,105876.53125,20607.080078125,25524.708984375,7282.73681640625,9414.7998046875,20332.443359375,2934.376220703125,3295.037353515625,20718.994140625,60153.125,17676.908203125,35885.71484375,F6
F6_pictures_at_an_exhibition_Choir.ogg,61528.06640625,12138.4833984375,14911.71484375,4067.8740234375,5239.208984375,10877.5693359375,1634.9805908203125,1873.6134033203125,11820.0849609375,35707.859375,10994.12109375,21182.595703125,F6
F6_outside_now_Choir.ogg,52726.21875,8081.486328125,8405.8037109375,3579.917236328125,5121.451171875,10841.7822265625,1607.4244384765625,1749.3878173828125,10496.0517578125,28587.251953125,9308.8232421875,19588.1953125,F6
Ab6_outside_now_Bagpipes.ogg,19112.734375,3409.730712890625,5135.9892578125,33944.5,13214.0205078125,4937.47509765625,9440.6591796875,48080.953125,48529.37890625,9588.6318359375,14659.0791015625,5990.74267578125,Ab6
C6_bossa-nova_Bagpipes.ogg,120106.25,32827.83203125,53359.76171875,19504.1015625,50142.51953125,10278.4560546875,20570.869140625,131207.671875,44075.58203125,21329.671875,20095.498046875,43994.609375,C6
E6_bossa-nova_Bagpipes.ogg,39645.70703125,19367.572265625,22759.359375,78896.2421875,143390.390625,35056.55078125,64527.37109375,19485.666015625,45269.87109375,9549.7568359375,18526.9453125,122772.8359375,E6
Bb6_outside_now_Bagpipes.ogg,19434.40234375,9141.3681640625,27923.705078125,5489.341796875,10636.1787109375,69342.625,22142.154296875,8997.9462890625,10164.6220703125,39891.37109375,128805.8046875,20689.240234375,Bb6
Db6_spanish_tango_Bagpipes.ogg,24378.435546875,46790.546875,15282.7294921875,28352.712890625,11378.67578125,41267.82421875,7281.67431640625,7802.13818359375,46166.734375,17046.013671875,13240.1748046875,9171.1611328125,Db6
B6_venda_Bagpipes.ogg,10337.34375,22148.171875,6066.87646484375,15375.8369140625,2651.48046875,5073.1396484375,35009.6875,13293.0283203125,6421.396484375,5454.86865234375,23947.732421875,46044.89453125,B6
F6_samba_Bagpipes.ogg,125008.4921875,52473.62890625,21182.185546875,26621.646484375,131931.359375,183895.328125,44058.66015625,70706.34375,23384.015625,63133.13671875,12710.6728515625,20448.51953125,F6
F6_outside_now_Bagpipes.ogg,65530.703125,26273.318359375,8790.6083984375,13036.3125,63481.65625,99221.5703125,21314.0,28971.044921875,10625.79296875,28818.734375,6251.427734375,10962.3671875,F6
Bb6_ngbaka-maibo_Bagpipes.ogg,53372.80859375,22262.5234375,73640.6328125,13062.7578125,21202.158203125,140697.6875,46406.97265625,25167.53125,20961.099609375,84189.5546875,234797.953125,40516.4296875,Bb6
C6_outside_now_Bagpipes.ogg,65452.25,16600.708984375,26227.564453125,9690.4287109375,23357.228515625,5130.94775390625,11268.5966796875,71179.9140625,24313.6875,10836.771484375,10953.7001953125,25014.541015625,C6
E6_al-saghil-al-sani_Bagpipes.ogg,16369.4501953125,11490.74609375,10891.548828125,44103.984375,52068.56640625,16555.482421875,35242.8515625,10294.0068359375,28788.1640625,5210.45556640625,7068.16259765625,45219.484375,E6
C6_ruchenitza_2_Bagpipes.ogg,33536.87890625,9773.9580078125,17982.380859375,5763.50244140625,14287.5830078125,3113.407470703125,6372.84912109375,39931.73828125,13701.3466796875,6109.16552734375,5927.4140625,15171.0966796875,C6
B6_outside_now_Bagpipes.ogg,11832.5126953125,16197.71875,5743.93798828125,17310.166015625,3127.1875,5950.93994140625,41531.875,15456.02734375,5574.77099609375,6331.04833984375,27386.7265625,60592.73046875,B6
B6_al-saghil-al-sani_Bagpipes.ogg,9309.81640625,19001.18359375,5970.154296875,18117.69921875,2914.973876953125,5686.357421875,39626.98828125,13969.8046875,8346.9951171875,5457.8876953125,23770.375,40914.640625,B6
D6_aka_upper_sangha_Bagpipes.ogg,42965.1484375,179661.953125,150663.046875,71854.3359375,180404.296875,63048.59375,239790.609375,36490.421875,22108.263671875,131711.296875,49173.3125,51753.14453125,D6
D6_pictures_at_an_exhibition_Bagpipes.ogg,12033.62890625,56445.93359375,43682.83984375,16352.1728515625,50933.55859375,13548.5888671875,36574.9765625,5941.96484375,6059.63232421875,35765.71484375,13020.765625,8032.11328125,D6
Db6_aksak_Bagpipes.ogg,24180.34375,54855.984375,14934.41796875,27153.384765625,9861.8271484375,28126.673828125,5584.068359375,8527.6279296875,50237.52734375,17806.857421875,10132.2626953125,9400.4931640625,Db6
Eb6_ngbaka-maibo_Bagpipes.ogg,22756.5078125,24920.861328125,107257.59375,175868.578125,46997.48828125,79907.9140625,29290.6796875,93636.5,16424.6328125,24864.591796875,150525.5625,42867.86328125,Eb6
F6_ngbaka-maibo_Bagpipes.ogg,136983.953125,55138.16796875,22768.623046875,27492.751953125,137615.828125,192532.328125,47029.39453125,73637.53125,26491.1796875,78010.6171875,14576.2861328125,22211.4453125,F6
Ab6_samba_Bagpipes.ogg,49619.125,8084.87646484375,11104.9462890625,75368.6953125,28490.345703125,14718.3310546875,20288.708984375,103890.4453125,90937.1171875,18618.244140625,32474.708984375,14011.5546875,Ab6
Eb6_york-samai_Bagpipes.ogg,9467.5693359375,7924.25048828125,34656.22265625,39624.5703125,13911.1220703125,27761.134765625,10267.7763671875,38552.70703125,6277.20263671875,6005.85595703125,36079.4921875,11926.8955078125,Eb6
D6_ruchenitza_2_Bagpipes.ogg,6364.07763671875,32511.5,23096.294921875,7082.34326171875,19633.734375,5563.43994140625,14835.5146484375,2492.861328125,2959.331298828125,17189.857421875,6797.03466796875,3242.3623046875,D6
Bb6_bendir_Bagpipes.ogg,19664.802734375,9461.8837890625,36228.0546875,6006.24755859375,7785.58740234375,51490.69140625,17952.921875,13536.9287109375,8328.0205078125,31673.3984375,82703.4609375,14823.6201171875,Bb6
Gb6_ngbaka-maibo_Bagpipes.ogg,11813.4794921875,77393.4921875,31585.7109375,17256.43359375,25078.607421875,133489.421875,102075.0546875,25094.7890625,35319.32421875,16111.6240234375,62893.328125,10134.9423828125,Gb6
B6_agsag-samai_Bagpipes.ogg,9879.830078125,18235.796875,5626.7734375,16107.0283203125,2745.416015625,4859.65478515625,33588.2578125,13246.7744140625,7334.046875,5531.02392578125,23813.392578125,46050.91015625,B6
G6_Nawakhat_Bagpipes.ogg,2459.847900390625,3754.24609375,25221.990234375,9756.3955078125,6392.01220703125,7172.98583984375,35741.64453125,26720.6875,7246.078125,13902.41796875,4728.623046875,15181.2578125,G6
Bb6_cinquillo_Bagpipes.ogg,19627.130859375,7995.34912109375,25130.345703125,4444.07568359375,8062.53759765625,53215.8125,16571.814453125,8414.373046875,7323.79248046875,28847.357421875,82680.921875,14360.7353515625,Bb6
Db6_ruchenitza_2_Bagpipes.ogg,17514.396484375,37668.18359375,9971.9296875,17719.341796875,6324.95654296875,16842.380859375,3498.281494140625,5850.03466796875,34352.13671875,12541.1962890625,6255.64599609375,6411.57275390625,Db6
Ab6_venda_clapping_Bagpipes.ogg,24066.166015625,4224.04736328125,6661.10498046875,44205.31640625,15829.58203125,6984.77734375,11173.0908203125,55092.515625,55234.94140625,11743.59375,21788.603515625,7833.36181640625,Ab6
Db6_york-samai_Bagpipes.ogg,21678.810546875,31221.46875,10528.8798828125,24020.474609375,8171.84033203125,25353.357421875,4478.69677734375,5527.234375,33294.0703125,13366.0380859375,8789.9228515625,6842.09716796875,Db6
Db6_agogo-samba_Bagpipes.ogg,62105.09765625,141492.609375,41467.03515625,65548.3203125,29902.935546875,110765.5234375,19746.1328125,21641.619140625,127794.1015625,49274.13671875,38885.45703125,25391.09375,Db6
F6_al-saghil-al-sani_Bagpipes.ogg,43749.4375,20543.537109375,10999.9384765625,11479.0048828125,56657.01171875,64201.12890625,18122.669921875,32874.0703125,10722.869140625,32304.8359375,5901.55517578125,7302.673828125,F6
Eb6_fandango_Bagpipes.ogg,10081.7705078125,13658.01953125,57046.88671875,106588.1171875,24662.072265625,32194.015625,11785.2099609375,32176.4921875,6805.40966796875,13550.80078125,81368.890625,23896.322265625,Eb6
D6_samba_Bagpipes.ogg,18963.349609375,83286.7578125,80899.0859375,30947.673828125,65812.2734375,21901.59375,73184.7578125,11828.6318359375,12419.9267578125,75211.4296875,24321.244140625,17136.236328125,D6
F6_mpre_Bagpipes.ogg,85524.3984375,33323.59375,15346.9501953125,17550.001953125,82092.96875,116848.5859375,33331.41796875,75021.609375,19727.396484375,44067.5,8637.8798828125,14124.9248046875,F6
Eb6_pictures_at_an_exhibition_Bagpipes.ogg,11723.7080078125,13543.1171875,57660.65625,95154.09375,24651.4609375,39707.42578125,14737.1162109375,46580.33203125,8422.0771484375,12912.7998046875,78087.9921875,22967.490234375,Eb6
E6_pictures_at_an_exhibition_Bagpipes.ogg,23667.7421875,14533.953125,14967.5419921875,55400.73046875,80925.921875,22558.408203125,45316.0,13861.5244140625,36775.58203125,6884.458984375,10343.552734375,67809.0703125,E6
A6_mpre_Bagpipes.ogg,13515.1455078125,39302.328125,6363.29541015625,10925.5615234375,72095.9453125,20781.91015625,13770.9208984375,10400.6865234375,39590.671875,62307.48828125,16975.134765625,46242.15234375,A6
C6_aksak_Bagpipes.ogg,48540.05078125,15342.2451171875,27775.8515625,9171.4521484375,24740.15625,4999.91748046875,9267.9560546875,58611.99609375,19662.447265625,9796.5888671875,8667.1103515625,20916.20703125,C6
C6_agsag-samai_Bagpipes.ogg,48636.546875,15340.8994140625,27765.478515625,9272.7353515625,25201.515625,5047.8291015625,9274.9990234375,58691.37890625,19896.08984375,9815.244140625,8797.8154296875,21695.81640625,C6
D6_bossa-nova_Bagpipes.ogg,16897.884765625,74855.515625,76280.2421875,22353.109375,52813.70703125,15995.5966796875,45614.46875,8051.80712890625,9753.982421875,58165.61328125,20867.201171875,11414.9033203125,D6
E6_york-samai_Bagpipes.ogg,12862.6396484375,7868.38525390625,9304.4228515625,43340.25,36604.90625,11663.953125,29404.732421875,8412.5166015625,22710.234375,3862.2021484375,5096.97509765625,33157.27734375,E6
C6_al-saghil-al-sani_Bagpipes.ogg,41843.0625,15232.8974609375,28275.7109375,10578.9794921875,34250.37109375,5925.69775390625,8010.072265625,49997.42578125,18126.853515625,10694.1728515625,8257.07421875,21923.169921875,C6
Eb6_aka_upper_sangha_Bagpipes.ogg,55724.42578125,46784.90625,176691.609375,342739.59375,97917.8125,156971.15625,64775.828125,234008.125,39138.0234375,47761.5,288511.40625,81824.6796875,Eb6
G6_bossa-nova_Bagpipes.ogg,6630.27685546875,10433.9912109375,72804.265625,26938.064453125,15890.046875,17326.564453125,79042.1640625,84092.3984375,19966.1328125,26400.513671875,10747.4794921875,37421.28125,G6
C6_venda_Bagpipes.ogg,48562.24609375,16003.5791015625,32510.107421875,9824.0517578125,24735.1953125,5026.23388671875,9479.3447265625,59808.26171875,19803.033203125,9796.87109375,8809.3896484375,21335.396484375,C6
F6_york-samai_Bagpipes.ogg,31548.197265625,15549.4423828125,10079.763671875,9107.806640625,44466.93359375,43547.95703125,14633.3828125,29198.419921875,8667.2841796875,24694.974609375,4371.65380859375,5304.04345703125,F6
E6_spanish_tango_Bagpipes.ogg,16369.4501953125,11490.74609375,10891.548828125,44103.984375,52068.56640625,16555.482421875,35242.8515625,10294.0068359375,28788.1640625,5210.45556640625,7068.16259765625,45219.484375,E6
G6_agogo-samba_Bagpipes.ogg,10298.5654296875,14313.96484375,100597.3046875,34210.3046875,36034.14453125,21787.02734375,88988.9140625,91473.21875,28842.275390625,46548.20703125,17705.365234375,65210.078125,G6
Ab6_Nawakhat_Bagpipes.ogg,17601.318359375,2831.230224609375,3348.3623046875,21796.646484375,8821.974609375,5477.95849609375,6776.20556640625,34843.16796875,27394.578125,6151.85107421875,13182.9970703125,4991.3896484375,Ab6
Db6_bendir_Bagpipes.ogg,24195.505859375,46973.82421875,16020.5439453125,28601.904296875,12718.7666015625,49665.65234375,8411.3876953125,7779.201171875,46135.84765625,17484.033203125,15017.5966796875,9350.9580078125,Db6
F6_pictures_at_an_exhibition_Bagpipes.ogg,68985.3203125,30345.025390625,12067.5732421875,15863.9365234375,79535.8515625,101702.375,25190.625,42190.0625,14144.3779296875,40831.21875,7922.74755859375,11395.60546875,F6
Ab6_york-samai_Bagpipes.ogg,24105.171875,3697.838623046875,2810.0048828125,18277.201171875,8648.4609375,8674.4140625,7347.34228515625,36895.26953125,23971.0,5775.076171875,13607.7080078125,5756.3984375,Ab6
Eb6_outside_now_Bagpipes.ogg,8529.55078125,12033.9716796875,50642.94140625,92855.9375,21161.95703125,26874.109375,9967.4453125,26850.029296875,5772.33935546875,11807.15625,70793.7265625,20916.75390625,Eb6
C6_agogo-samba_Bagpipes.ogg,124378.9609375,44479.21875,81973.4765625,28479.259765625,86964.2265625,15546.4501953125,23315.126953125,149910.328125,51464.06640625,29390.875,23570.021484375,58686.51953125,C6
Ab6_aka_Bagpipes.ogg,105266.21875,16832.048828125,27460.296875,185928.359375,56029.109375,34303.01953125,36204.41015625,165131.171875,184741.109375,40802.140625,81302.75,31633.681640625,Ab6
Bb6_pictures_at_an_exhibition_Bagpipes.ogg,25917.228515625,11366.4228515625,36583.21484375,6637.81103515625,11711.1328125,77188.7734375,24342.021484375,12663.6796875,11069.1083984375,42623.92578125,129815.65625,21948.3359375,Bb6
Ab6_bendir_Bagpipes.ogg,23692.310546875,3782.759033203125,4704.76904296875,30831.8203125,11242.87109375,8096.59375,8824.0537109375,42736.2109375,32409.455078125,8793.4765625,25545.486328125,7661.61962890625,Ab6
Ab6_fandango_Bagpipes.ogg,22324.466796875,3961.689697265625,5878.228515625,38982.359375,15049.51171875,6039.50146484375,10720.6640625,53800.31640625,55123.91796875,11016.0517578125,17398.076171875,6993.33740234375,Ab6
Gb6_agogo-samba_Bagpipes.ogg,12394.7421875,80198.4609375,28115.060546875,25632.8515625,20291.470703125,87388.8046875,96919.75,31642.8515625,43189.75,17615.107421875,68456.6796875,11092.2158203125,Gb6
E6_bendir_Bagpipes.ogg,16379.7587890625,12542.0537109375,10687.8134765625,40207.67578125,52156.890625,18372.638671875,42990.66015625,11941.9716796875,31766.138671875,5591.46240234375,7612.07763671875,48304.94140625,E6
D6_aka_Bagpipes.ogg,54810.4375,179089.421875,303333.625,102137.2109375,261691.921875,66887.4296875,155226.296875,28895.513671875,42110.86328125,256739.6875,78269.6015625,46351.03515625,D6
B6_pictures_at_an_exhibition_Bagpipes.ogg,13769.9306640625,29135.939453125,7989.99462890625,20301.3203125,3514.826904296875,6789.28515625,47112.81640625,17450.087890625,9552.2314453125,7206.796875,30061.6015625,61017.32421875,B6
Gb6_samba_Bagpipes.ogg,12628.19140625,82922.9921875,27502.802734375,15036.3349609375,18742.013671875,89323.5703125,99169.84375,23639.060546875,31019.994140625,13337.1513671875,47332.30859375,8056.58544921875,Gb6
