,C,Db,D,Eb,E,F,Gb,G,Ab,A,Bb,B,true
Bmin7_spanish_tango_Piano_b9.wav,2451.5849609375,588.20263671875,1762.9351806640625,1730.7633056640625,342.7470397949219,388.8717956542969,1931.49072265625,480.1982727050781,310.0517578125,1408.9822998046875,2140.647216796875,9631.2880859375,Bmin7
Gmin7_venda_Piano_13.wav,319.6842346191406,938.37060546875,3722.814208984375,630.7182006835938,432.638427734375,1234.57373046875,2076.01123046875,7953.29541015625,1331.541015625,2242.774169921875,11908.7685546875,2029.3382568359375,Gmin7
Cmin7_bendir_Piano_b13_9.wav,2125.394287109375,529.4620971679688,1176.4207763671875,1572.24169921875,1330.3516845703125,1101.8526611328125,1893.6468505859375,6831.18701171875,1817.4444580078125,1632.8096923828125,7963.60888671875,1743.0125732421875,Cmin7
Gbmin7_mpre_Piano_13.wav,661.2046508789062,2211.516845703125,537.615966796875,997.5986328125,2890.131103515625,3351.927490234375,10999.6162109375,1908.65576171875,3068.496826171875,13561.4453125,2553.608642578125,423.373291015625,Gbmin7
Dbmin7_al-saghil-al-sani_Piano_#11.wav,879.89990234375,2258.036865234375,634.841796875,1040.1561279296875,1512.4185791015625,1044.5911865234375,1321.41162109375,3476.594482421875,6946.57568359375,1181.3072509765625,494.4762268066406,1537.8248291015625,Dbmin7
Dmin7_bendir_Piano_#11.wav,1581.77685546875,1069.0390625,3643.677490234375,915.9832153320312,1174.9200439453125,1613.2542724609375,1257.4193115234375,1541.6722412109375,4894.7158203125,7547.26953125,1203.3529052734375,438.5098876953125,Dmin7
Bbmin7_cinquillo_Piano_13.wav,400.2934265136719,1334.9334716796875,543.459228515625,307.88134765625,825.46826171875,3351.349365234375,828.2653198242188,1976.8983154296875,1584.44384765625,2196.605224609375,8416.330078125,1265.377685546875,Bbmin7
Gbmin7_york-samai_Piano_9.wav,403.6982421875,1278.7572021484375,276.9411315917969,410.5480651855469,1382.9189453125,1872.4554443359375,6159.95166015625,1427.6727294921875,4392.06494140625,8978.8583984375,1503.2149658203125,226.19952392578125,Gbmin7
Gbmin7_cinquillo_Piano_b13.wav,436.1271057128906,1456.46533203125,565.604736328125,327.3083801269531,1230.6534423828125,2199.798583984375,7727.34130859375,1297.6414794921875,1979.37158203125,9243.7529296875,1712.080078125,245.229248046875,Gbmin7
Gmin7_pictures_at_an_exhibition_Piano_b13.wav,382.4781799316406,1140.2598876953125,4601.44140625,966.8257446289062,384.60791015625,1654.9503173828125,2461.371337890625,9296.0478515625,1527.685546875,2775.881103515625,14502.2060546875,2440.589599609375,Gmin7
Dbmin7_mpre_Piano_11.wav,1345.201904296875,3704.4111328125,858.9520874023438,1533.41455078125,2352.5810546875,1675.8570556640625,2135.3828125,2758.902099609375,10682.580078125,1862.884765625,831.7429809570312,2386.156494140625,Dbmin7
Bbmin7_agsag-samai_Piano_11.wav,428.4737243652344,1468.5865478515625,511.958251953125,375.4956970214844,868.2861328125,3344.779052734375,588.5077514648438,261.1670837402344,1296.8397216796875,2325.777587890625,9143.6865234375,1359.1588134765625,Bbmin7
Bbmin7_aka_upper_sangha_Piano_11.wav,1330.5616455078125,4225.76416015625,1743.2337646484375,3445.165771484375,2849.314208984375,9294.3330078125,1761.68017578125,1667.8575439453125,9100.421875,8073.63037109375,29300.076171875,4361.22119140625,Bbmin7
Emin7_aka_Piano_9_b13.wav,7254.12548828125,2638.625244140625,6497.92041015625,6721.69873046875,22173.3828125,3960.819580078125,8077.3359375,30020.5234375,6085.09228515625,2163.18017578125,2051.911865234375,5184.27392578125,Emin7
Cmin7_ngbaka-maibo_Piano_b13_b9.wav,5201.80810546875,1781.0430908203125,1797.12841796875,2977.3369140625,2621.685546875,2096.519287109375,3684.290771484375,14596.2392578125,4180.78076171875,3060.984619140625,15368.16015625,3468.422119140625,Cmin7
Dmin7_agogo-samba_Piano_11_b9.wav,3676.047119140625,1728.6318359375,4436.373046875,1623.04345703125,2422.479736328125,3168.733642578125,2567.495361328125,3865.927490234375,4701.00634765625,17691.00390625,2952.876220703125,990.987060546875,Dmin7
Cmin7_aka_Piano_#11.wav,5425.26318359375,1514.3560791015625,2859.239013671875,5276.33642578125,4065.044189453125,4137.74609375,7641.81298828125,23212.162109375,4378.43701171875,7454.15869140625,46335.8125,8209.513671875,Cmin7
Bmin7_Nawakhat_Piano_b13.wav,1293.8004150390625,354.4326171875,1443.134765625,1567.1563720703125,274.2598876953125,330.3498840332031,1811.9852294921875,1466.8455810546875,406.7923583984375,946.24853515625,1781.5032958984375,8399.4306640625,Bmin7
Amin7_Nawakhat_Piano_9.wav,1717.2413330078125,501.4688720703125,289.0492248535156,768.3796997070312,2816.8662109375,520.0111694335938,228.94911193847656,1146.8414306640625,1712.27197265625,6032.24267578125,996.7703247070312,588.4590454101562,Amin7
Cmin7_aka_upper_sangha_Piano_#11_b13.wav,12155.6142578125,2463.986572265625,2834.25390625,5158.60302734375,4231.48291015625,3772.0732421875,7763.77001953125,25042.517578125,15603.5546875,7956.80810546875,37669.53515625,7927.65673828125,Cmin7
Gmin7_spanish_tango_Piano_9.wav,309.1687316894531,893.5783081054688,3525.179931640625,590.1492919921875,316.86126708984375,1517.6820068359375,2000.5328369140625,7303.775390625,1249.8597412109375,2639.2041015625,12480.8310546875,2032.17822265625,Gmin7
Dbmin7_ngbaka-maibo_Piano_b13_#11.wav,1808.1817626953125,4825.27783203125,1373.92578125,2072.974365234375,2725.59033203125,2089.04248046875,2775.264404296875,7771.54345703125,14014.3740234375,3365.121337890625,1287.492431640625,3406.953125,Dbmin7
Dbmin7_aka_upper_sangha_Piano_9_11.wav,2966.354248046875,6231.64306640625,1986.9522705078125,5723.21728515625,4800.9091796875,3408.904052734375,6039.521484375,6695.23193359375,25659.103515625,4435.2568359375,2213.87744140625,7487.55615234375,Dbmin7
Bmin7_bendir_Piano_9.wav,1681.2818603515625,1890.7579345703125,1815.3277587890625,1752.6798095703125,349.2690124511719,414.64111328125,1980.53759765625,486.0538330078125,377.9300231933594,1587.6685791015625,2161.5,9519.0283203125,Bmin7
Bmin7_mpre_Piano_13.wav,2088.57373046875,594.9555053710938,2289.18310546875,2427.395263671875,473.1924133300781,583.5112915039062,3134.982421875,795.460693359375,1088.730224609375,2113.4599609375,3017.935791015625,13636.421875,Bmin7
Ebmin7_pictures_at_an_exhibition_Piano_13.wav,760.5640258789062,1274.5960693359375,2451.775146484375,8676.4501953125,1590.8486328125,926.41845703125,1728.7562255859375,868.3106079101562,762.0958862304688,2045.53515625,10883.3388671875,1690.7550048828125,Ebmin7
Dmin7_cinquillo_Piano_9.wav,1206.467041015625,798.75634765625,2290.833740234375,559.1821899414062,1272.1187744140625,1620.4788818359375,1245.1431884765625,1061.258544921875,2001.4425048828125,7128.53173828125,1189.5369873046875,408.9023742675781,Dmin7
Gbmin7_samba_Piano_13_11.wav,829.9602661132812,2573.46044921875,617.3897094726562,1143.4578857421875,2693.914306640625,4075.248291015625,14401.23046875,2445.773681640625,3739.453369140625,17681.443359375,3356.593017578125,728.1992797851562,Gbmin7
Cmin7_bossa-nova_Piano_11.wav,3663.669921875,801.2661743164062,1402.6741943359375,2698.906494140625,2581.33984375,1754.16357421875,3054.909423828125,10657.791015625,1967.1497802734375,1243.4920654296875,5611.529296875,1836.1199951171875,Cmin7
Fmin7_bossa-nova_Piano_13.wav,2957.374755859375,573.9257202148438,602.1414184570312,1850.1749267578125,3731.947265625,12196.2607421875,2072.275634765625,2850.863037109375,13246.4365234375,2807.211669921875,448.4972229003906,763.2737426757812,Fmin7
Emin7_cinquillo_Piano_b13.wav,1323.2418212890625,569.3860473632812,1546.1385498046875,2272.305908203125,7514.18994140625,1278.080810546875,1758.56982421875,7667.79345703125,1590.0404052734375,505.154541015625,531.7228393554688,1651.1873779296875,Emin7
Gbmin7_bendir_Piano_13.wav,448.9874572753906,1450.1566162109375,356.0882263183594,679.6278076171875,1619.673828125,2331.682861328125,7861.31298828125,1406.71533203125,2322.4140625,11116.9521484375,2071.582763671875,291.1995544433594,Gbmin7
Bbmin7_al-saghil-al-sani_Piano_b13.wav,431.2676696777344,1515.8363037109375,468.3795166015625,293.8548583984375,849.3410034179688,3417.93359375,868.8749389648438,340.157958984375,1636.7275390625,2279.473876953125,8481.8359375,1268.9429931640625,Bbmin7
Ebmin7_mpre_Piano_b13.wav,535.6631469726562,1687.0238037109375,2749.805908203125,9484.3798828125,1739.4683837890625,1204.4822998046875,2500.1513671875,969.9202270507812,987.6773071289062,2648.342041015625,14434.2451171875,2749.966796875,Ebmin7
Dbmin7_agogo-samba_Piano_b9.wav,1851.47021484375,4786.36962890625,2295.274658203125,2468.055419921875,2787.232421875,2086.809814453125,2266.704833984375,4290.79833984375,19740.205078125,3771.024169921875,1164.650634765625,3441.0029296875,Dbmin7
Emin7_aka_upper_sangha_Piano_#11.wav,1211.1788330078125,1777.9423828125,8430.3447265625,7103.61572265625,21700.509765625,3833.088623046875,7802.224609375,36935.3671875,7058.201171875,2853.979736328125,4220.7431640625,5853.91064453125,Emin7
Dmin7_samba_Piano_9.wav,2721.432861328125,1497.5389404296875,4018.1806640625,1037.4678955078125,2675.9287109375,3201.246826171875,2390.3818359375,2056.231689453125,4056.763427734375,15683.3310546875,2550.249755859375,841.3357543945312,Dmin7
Ebmin7_agsag-samai_Piano_#11.wav,263.61651611328125,854.7777709960938,2029.8092041015625,7185.32666015625,1308.731201171875,725.2957153320312,1406.4720458984375,612.8842163085938,562.0651245117188,1657.62646484375,8079.111328125,1216.372314453125,Ebmin7
Dbmin7_bossa-nova_Piano_b9.wav,1431.9228515625,4046.528076171875,1030.822021484375,1665.9442138671875,2451.484375,1892.1846923828125,1547.2862548828125,2688.860107421875,9655.5849609375,1782.1844482421875,806.8391723632812,2057.313232421875,Dbmin7
Amin7_york-samai_Piano_9.wav,1852.4105224609375,483.6832275390625,312.2710876464844,775.7135620117188,2693.675537109375,525.3428344726562,470.0796813964844,1599.6292724609375,1703.8359375,5372.3994140625,958.0907592773438,868.9407348632812,Amin7
Cmin7_al-saghil-al-sani_Piano_b9.wav,2181.892333984375,1336.0355224609375,1028.1458740234375,1659.5406494140625,1357.4715576171875,1079.1717529296875,1867.4178466796875,6819.55224609375,1293.837890625,1197.3909912109375,6660.21533203125,1580.6192626953125,Cmin7
Abmin7_venda_clapping_Piano_9.wav,610.0088500976562,342.4342346191406,967.3130493164062,3742.655517578125,715.357666015625,425.460205078125,1651.5545654296875,2418.016845703125,9279.4765625,1666.8878173828125,1674.5023193359375,1952.2689208984375,Abmin7
Gbmin7_aka_upper_sangha_Piano_#11_b9.wav,4713.99609375,6689.7890625,1952.9659423828125,1474.8165283203125,6250.80517578125,6683.22314453125,23091.484375,16030.6455078125,8766.8779296875,26258.259765625,4953.23291015625,1375.7470703125,Gbmin7
Amin7_aka_upper_sangha_Piano_11_b9.wav,5938.103515625,2886.792236328125,9448.06640625,4032.248046875,11505.6455078125,2797.937744140625,1376.7139892578125,7171.45458984375,6049.5234375,18553.05078125,19325.607421875,4054.520263671875,Amin7
Emin7_venda_clapping_Piano_11.wav,401.7858581542969,540.0086059570312,1843.85791015625,3084.1474609375,10806.3623046875,1757.0352783203125,2131.802490234375,9950.7783203125,2211.072021484375,1554.06982421875,748.1725463867188,1772.31005859375,Emin7
Bbmin7_york-samai_Piano_13.wav,368.6867370605469,1256.6434326171875,528.1819458007812,295.8128662109375,724.9014282226562,2995.330810546875,882.5265502929688,2800.380126953125,1869.6075439453125,1948.2999267578125,7015.37158203125,1075.94287109375,Bbmin7
Amin7_pictures_at_an_exhibition_Piano_b13.wav,2605.966796875,762.8388671875,422.5192565917969,1116.9259033203125,4194.29638671875,997.5185546875,382.8569030761719,1899.1397705078125,2433.2109375,8296.615234375,1335.3267822265625,654.6914672851562,Amin7
Fmin7_venda_clapping_Piano_b13.wav,2259.535400390625,557.1843872070312,375.0058898925781,1394.3900146484375,2887.2314453125,9363.0546875,1602.85986328125,2121.29345703125,9791.744140625,2060.076416015625,337.66705322265625,587.3247680664062,Fmin7
Gbmin7_agsag-samai_Piano_#11.wav,602.6759643554688,1378.3824462890625,272.1664733886719,293.7210693359375,1228.10546875,2350.230224609375,8472.1767578125,1453.6995849609375,2096.3037109375,10190.7412109375,1888.4923095703125,279.6324768066406,Gbmin7
Gmin7_Nawakhat_Piano_b13.wav,261.5918273925781,788.7230834960938,3127.24609375,641.4071044921875,249.9223175048828,1020.8975219726562,1746.7117919921875,6687.74755859375,1103.404296875,1811.1031494140625,9312.203125,1583.3734130859375,Gmin7
Bmin7_aka_Piano_11.wav,4024.19140625,1424.6441650390625,6103.09326171875,4936.00927734375,2500.9970703125,1544.1551513671875,6688.291015625,1650.0726318359375,1205.5152587890625,5118.11474609375,6151.361328125,26300.951171875,Bmin7
Ebmin7_Nawakhat_Piano_b9.wav,222.3645477294922,706.4749145507812,1670.4761962890625,5776.15478515625,1302.0621337890625,666.7870483398438,1119.312744140625,496.4494934082031,489.1147766113281,1386.9248046875,7374.19677734375,1120.0882568359375,Ebmin7
Gbmin7_pictures_at_an_exhibition_Piano_13.wav,547.0939331054688,1758.9036865234375,397.3432312011719,719.5706176757812,1732.8902587890625,2830.8662109375,10098.3330078125,1704.9127197265625,2596.005615234375,12385.95703125,2298.42138671875,324.5796813964844,Gbmin7
Abmin7_aka_upper_sangha_Piano_11_9.wav,2617.767578125,7851.63134765625,3453.098388671875,9666.541015625,2033.6204833984375,1303.0086669921875,5909.82861328125,5784.99169921875,19301.861328125,3469.233154296875,3917.556396484375,6341.974609375,Abmin7
Emin7_york-samai_Piano_b9.wav,326.4424743652344,386.8909912109375,1549.9296875,1905.15771484375,5945.36328125,1383.9105224609375,1686.2178955078125,7285.734375,1514.5474853515625,574.135009765625,437.3600158691406,1280.02197265625,Emin7
Bbmin7_bossa-nova_Piano_9.wav,883.350341796875,2370.350830078125,812.8798217773438,457.3340759277344,1383.7083740234375,5409.62451171875,936.0842895507812,420.8583679199219,1901.8587646484375,3592.720458984375,14339.6328125,2140.30224609375,Bbmin7
Ebmin7_cinquillo_Piano_9.wav,273.0917663574219,888.1853637695312,1857.5760498046875,6450.16796875,1237.9464111328125,1041.822509765625,1343.9744873046875,560.4068603515625,553.4889526367188,1663.61669921875,8785.3740234375,1318.15576171875,Ebmin7
Gmin7_mpre_Piano_#11_b13.wav,524.4913940429688,1873.7230224609375,5459.96728515625,1204.2579345703125,513.7731323242188,2205.535888671875,2781.464599609375,10055.4228515625,1910.953125,3262.239013671875,15776.44140625,2665.546875,Gmin7
Bbmin7_venda_Piano_11.wav,429.00048828125,1477.3494873046875,537.2844848632812,566.9371948242188,911.0668334960938,3335.102294921875,582.7946166992188,281.2549133300781,1305.2572021484375,2325.482666015625,9142.0166015625,1360.8533935546875,Bbmin7
Dbmin7_spanish_tango_Piano_13.wav,883.3113403320312,2250.97900390625,540.7631225585938,1012.0386352539062,1509.6412353515625,1042.9195556640625,1085.15576171875,1741.6634521484375,6660.41259765625,1217.390869140625,833.9485473632812,1609.7843017578125,Dbmin7
Gbmin7_bossa-nova_Piano_9.wav,715.8694458007812,2219.00634765625,434.087890625,466.8603515625,1830.83251953125,3787.833251953125,14169.2919921875,2289.270263671875,3488.132080078125,16356.9072265625,2949.721923828125,393.8561706542969,Gbmin7
Emin7_venda_Piano_b13.wav,1127.349365234375,556.0850219726562,1568.85009765625,2467.468994140625,8392.8134765625,1397.5997314453125,1822.0784912109375,8518.5009765625,1756.7589111328125,497.1842346191406,510.3839111328125,1428.1700439453125,Emin7
Dmin7_venda_Piano_9.wav,1134.3092041015625,831.0835571289062,2484.46240234375,592.3728637695312,1296.318603515625,1779.2200927734375,1359.1502685546875,1096.3902587890625,2019.24169921875,6783.47021484375,1143.9932861328125,402.197021484375,Dmin7
Dmin7_agsag-samai_Piano_b13.wav,1127.4893798828125,830.0493774414062,2485.000732421875,566.3964233398438,1125.1885986328125,1780.4107666015625,1338.3603515625,1076.353271484375,1992.8433837890625,6921.22705078125,2107.602294921875,516.75341796875,Dmin7
Ebmin7_venda_clapping_Piano_9.wav,326.1098937988281,967.742431640625,2572.964599609375,9419.7197265625,1668.87158203125,1024.1033935546875,1676.9107666015625,747.8339233398438,636.4869384765625,1950.0302734375,10194.5693359375,1533.8973388671875,Ebmin7
Amin7_agsag-samai_Piano_11.wav,2136.159912109375,682.35693359375,753.2549438476562,983.9236450195312,3383.9638671875,618.2901000976562,266.9978942871094,1373.61962890625,2016.1500244140625,7130.69189453125,1151.108642578125,535.7964477539062,Amin7
Amin7_venda_Piano_13.wav,2127.59033203125,645.4651489257812,351.6806640625,920.4115600585938,3384.347412109375,644.7986450195312,447.7156066894531,1404.4232177734375,2031.5599365234375,7135.92724609375,1180.5225830078125,537.7266235351562,Amin7
Bmin7_aka_upper_sangha_Piano_#11.wav,4256.9375,1401.4295654296875,5402.30908203125,4818.2724609375,1320.0992431640625,3437.889892578125,7004.41650390625,1539.1959228515625,1147.7139892578125,6497.734375,6641.92431640625,27345.1484375,Bmin7
Dbmin7_samba_Piano_b13_#11.wav,1612.3543701171875,4395.7822265625,1019.9179077148438,1841.99609375,2650.130859375,2005.1304931640625,1896.5955810546875,3344.853515625,11654.5458984375,2675.921142578125,1068.5849609375,2743.201416015625,Dbmin7
Bmin7_agogo-samba_Piano_9_#11.wav,2824.490234375,1954.0147705078125,3501.6552734375,3126.280029296875,749.0291137695312,1578.7425537109375,3706.2392578125,865.84375,1051.4317626953125,3077.8427734375,3944.910888671875,17364.623046875,Bmin7
Gbmin7_venda_Piano_9.wav,455.3409423828125,1355.8831787109375,277.0379638671875,359.1988830566406,1233.186279296875,2349.903076171875,8473.8662109375,1605.9285888671875,3512.606689453125,10419.5419921875,1891.3790283203125,260.42919921875,Gbmin7
Bmin7_york-samai_Piano_13.wav,1184.67138671875,367.6854248046875,1435.02783203125,1444.4532470703125,285.40972900390625,324.84210205078125,1605.1240234375,434.3325500488281,741.5408325195312,1343.7042236328125,1730.6522216796875,7563.06884765625,Bmin7
Gbmin7_ngbaka-maibo_Piano_11.wav,1099.6461181640625,2954.306884765625,633.3839721679688,796.0307006835938,4110.66552734375,4357.30615234375,14291.6005859375,2358.733154296875,4069.249267578125,17777.798828125,3375.000732421875,1429.5457763671875,Gbmin7
Abmin7_Nawakhat_Piano_9.wav,381.1352844238281,234.40443420410156,627.2943725585938,2344.00732421875,465.9093933105469,280.7697448730469,1203.7799072265625,1686.79736328125,6331.17724609375,1054.919189453125,579.7827758789062,1255.4676513671875,Abmin7
Ebmin7_york-samai_Piano_#11.wav,252.50108337402344,996.487060546875,1594.0054931640625,5223.18505859375,1023.7274780273438,680.8557739257812,1157.3551025390625,460.5262451171875,627.9738159179688,1956.5953369140625,8715.2841796875,1297.709228515625,Ebmin7
Amin7_samba_Piano_#11_9.wav,3823.740966796875,1129.482666015625,714.0242309570312,2374.698974609375,5990.349609375,1069.7513427734375,533.134521484375,3037.246337890625,3376.713623046875,11132.1640625,1857.8021240234375,1140.4222412109375,Amin7
Cmin7_york-samai_Piano_b9.wav,1895.7916259765625,1679.5897216796875,990.24853515625,1360.3905029296875,1073.3204345703125,919.9218139648438,1570.1002197265625,5777.63720703125,1125.0728759765625,1114.9005126953125,6156.25732421875,1421.1116943359375,Cmin7
Fmin7_venda_Piano_11.wav,1782.80419921875,340.2000427246094,308.3857727050781,1253.160400390625,2304.042236328125,7220.41162109375,1280.5535888671875,1803.2735595703125,8321.7939453125,1755.94921875,562.7872924804688,537.5389404296875,Fmin7
Fmin7_mpre_Piano_11_9.wav,3092.6962890625,606.0687866210938,653.9402465820312,2290.78173828125,3141.739013671875,9356.4423828125,1993.2554931640625,5108.265625,11415.1298828125,2360.93359375,1110.1776123046875,917.999755859375,Fmin7
Ebmin7_venda_Piano_#11.wav,264.381103515625,857.6660766601562,2030.822265625,7182.60498046875,1313.48486328125,728.2827758789062,1407.0260009765625,614.0493774414062,576.9725341796875,1766.8143310546875,8109.591796875,1219.5919189453125,Ebmin7
Dbmin7_aka_Piano_11_b9.wav,2986.9462890625,8187.36962890625,3538.2255859375,3484.311279296875,4312.15576171875,3436.233154296875,5751.396484375,5798.083984375,21843.041015625,4429.42724609375,2055.4560546875,6129.56591796875,Dbmin7
Emin7_agogo-samba_Piano_11.wav,679.5330200195312,1030.947021484375,3998.647705078125,4484.83154296875,15407.4091796875,2622.640380859375,3525.267578125,14746.2255859375,4409.69140625,9993.734375,2275.3876953125,2814.986083984375,Emin7
Bmin7_al-saghil-al-sani_Piano_#11.wav,1484.8939208984375,437.5061340332031,1748.2802734375,1726.9005126953125,355.1195983886719,610.37646484375,1956.10302734375,465.3492431640625,317.4684753417969,1431.7474365234375,2096.827880859375,9482.9521484375,Bmin7
Fmin7_agogo-samba_Piano_b13_#11.wav,4423.52783203125,4523.47998046875,1346.1065673828125,3693.299560546875,4238.46826171875,12446.6708984375,2192.298095703125,3502.423095703125,14453.89453125,3029.842041015625,670.629150390625,1584.99462890625,Fmin7
Cmin7_agsag-samai_Piano_b9.wav,2299.188720703125,620.5078735351562,887.6511840820312,1644.1754150390625,1437.4124755859375,1043.44775390625,1879.8720703125,6608.498046875,1277.9881591796875,847.9877319335938,4069.138671875,1222.414794921875,Cmin7
Dmin7_aka_upper_sangha_Piano_13.wav,8129.94482421875,4501.26416015625,17569.275390625,3419.689208984375,3938.104248046875,4709.7353515625,3683.2900390625,3914.4814453125,7403.86572265625,31471.6953125,5285.2578125,3307.783935546875,Dmin7
Dmin7_venda_clapping_Piano_b9.wav,1279.1524658203125,1014.8272094726562,3116.530029296875,860.551513671875,1420.0130615234375,2108.482666015625,1781.0234375,1336.575927734375,2549.33447265625,8869.9375,1484.74609375,461.0204772949219,Dmin7
Cmin7_venda_clapping_Piano_b13.wav,2869.724853515625,621.8681030273438,1068.580078125,2042.7313232421875,1944.0279541015625,1264.2816162109375,2356.251220703125,8418.505859375,2378.535888671875,1063.1678466796875,4251.2734375,1416.5828857421875,Cmin7
Dmin7_aka_Piano_#11_9.wav,5943.35400390625,3534.205810546875,13214.0771484375,3411.739990234375,4738.3837890625,4787.81591796875,3775.51171875,5300.49951171875,19226.955078125,26107.5,3995.456298828125,1624.5367431640625,Dmin7
Bmin7_cinquillo_Piano_#11.wav,1447.5439453125,398.964599609375,1559.369140625,1712.8349609375,347.4038391113281,673.7820434570312,1949.2000732421875,429.5228271484375,265.770751953125,1170.6636962890625,2015.7874755859375,9338.5244140625,Bmin7
Fmin7_aka_Piano_b9.wav,6246.34375,1440.1109619140625,1329.516845703125,6714.08154296875,6528.39404296875,18283.345703125,4935.45068359375,7678.49609375,36466.04296875,6892.66259765625,1211.5076904296875,1549.1119384765625,Fmin7
Abmin7_venda_Piano_b9.wav,470.2776794433594,290.06622314453125,755.2587280273438,2834.3466796875,617.9696044921875,351.0003967285156,1462.1009521484375,1997.7332763671875,7763.67041015625,2882.8330078125,683.5234375,1517.3389892578125,Abmin7
Emin7_pictures_at_an_exhibition_Piano_b9.wav,402.2097473144531,552.2072143554688,2079.80712890625,2979.874267578125,10121.38671875,1978.3848876953125,2310.065185546875,10270.9716796875,2113.677490234375,683.85498046875,604.9242553710938,1686.6588134765625,Emin7
Bmin7_agsag-samai_Piano_11.wav,1571.17822265625,419.3769226074219,1727.4429931640625,1864.7384033203125,404.35009765625,379.4009094238281,1815.2254638671875,426.3864440917969,284.9645080566406,1134.07177734375,2151.805419921875,10299.9404296875,Bmin7
Dbmin7_agsag-samai_Piano_b13.wav,901.1831665039062,2565.091064453125,570.8858032226562,1003.64111328125,1560.0078125,1172.5614013671875,988.97265625,1678.4700927734375,6200.015625,1911.3421630859375,591.8997192382812,1266.856201171875,Dbmin7
Bbmin7_spanish_tango_Piano_b13.wav,433.8913879394531,1530.6307373046875,472.5677490234375,295.26141357421875,846.810791015625,3412.53515625,816.1943359375,320.8674011230469,1662.0262451171875,2296.223876953125,8483.7587890625,1264.357666015625,Bbmin7
Emin7_al-saghil-al-sani_Piano_9.wav,339.0658264160156,471.2887878417969,1848.490234375,2304.147216796875,7453.3046875,1325.695068359375,2211.16748046875,8927.576171875,1810.8377685546875,581.091064453125,544.4266357421875,1537.9931640625,Emin7
Abmin7_mpre_Piano_9.wav,651.6640625,428.8864440917969,1051.0792236328125,4022.7294921875,835.2877807617188,573.2789916992188,2736.947998046875,2743.720947265625,9365.2900390625,1608.7108154296875,1414.9710693359375,2202.703125,Abmin7
Abmin7_ngbaka-maibo_Piano_11_9.wav,1090.1697998046875,1707.8258056640625,1599.8455810546875,5369.04833984375,1140.5323486328125,996.1323852539062,3384.547119140625,3478.817626953125,12329.3671875,2942.986572265625,7150.47607421875,3998.89453125,Abmin7
Emin7_agsag-samai_Piano_b9.wav,315.4516906738281,426.6837158203125,1554.4197998046875,2460.804931640625,8390.6025390625,1486.5469970703125,1824.85302734375,8493.7197265625,1753.7720947265625,497.3616943359375,471.1491394042969,1305.1158447265625,Emin7
Gbmin7_agogo-samba_Piano_b13.wav,983.9155883789062,3585.359619140625,5082.58544921875,1371.0255126953125,3329.4052734375,4326.71142578125,14993.1259765625,2478.531494140625,4531.34130859375,21125.62890625,3865.326416015625,555.3959350585938,Gbmin7
Abmin7_samba_Piano_#11_b13.wav,915.2811889648438,884.02392578125,4015.8818359375,5654.96630859375,1216.4073486328125,660.27734375,2903.7060546875,3371.758056640625,12358.2880859375,2063.373291015625,822.4186401367188,2662.76904296875,Abmin7
Emin7_spanish_tango_Piano_13.wav,378.8946228027344,735.3040161132812,1889.0513916015625,2313.772216796875,7469.15771484375,1318.7154541015625,1940.1815185546875,8880.71484375,1931.4249267578125,606.3448486328125,509.7734680175781,1530.0169677734375,Emin7
Amin7_ngbaka-maibo_Piano_11_9.wav,4345.54052734375,1372.1165771484375,1883.6846923828125,1909.00439453125,6276.85693359375,1240.5343017578125,1044.8768310546875,3633.6181640625,3599.082763671875,11615.8603515625,2021.2080078125,1783.0462646484375,Amin7
Dbmin7_Nawakhat_Piano_#11.wav,754.04931640625,2140.774169921875,489.9513854980469,840.3059692382812,1226.8231201171875,947.2230834960938,847.0244140625,1710.3128662109375,5685.23486328125,1003.81201171875,398.341552734375,1071.3653564453125,Dbmin7
Dmin7_bossa-nova_Piano_11.wav,1687.7396240234375,1298.19873046875,3945.796142578125,892.6674194335938,1836.1746826171875,2839.1650390625,2374.344970703125,1889.37451171875,3413.8369140625,12048.5888671875,1982.2484130859375,602.6025390625,Dmin7
Abmin7_bossa-nova_Piano_9.wav,829.2077026367188,446.9521179199219,1226.9697265625,4663.21484375,893.842041015625,503.8836364746094,2150.578857421875,3077.020751953125,11720.4794921875,1907.0804443359375,842.774169921875,2465.743408203125,Abmin7
Abmin7_spanish_tango_Piano_b13.wav,489.437744140625,287.5755310058594,717.9089965820312,2694.829833984375,744.8942260742188,383.0121154785156,1724.7799072265625,1972.1224365234375,7030.83447265625,1144.4932861328125,477.0787353515625,1608.7686767578125,Abmin7
Bbmin7_agogo-samba_Piano_11.wav,838.141845703125,2682.58154296875,1082.3785400390625,1916.2535400390625,1898.7161865234375,6959.97900390625,1292.2908935546875,723.023681640625,3280.217529296875,4565.47802734375,17674.95703125,2629.482177734375,Bbmin7
Bbmin7_venda_clapping_Piano_b13.wav,517.0786743164062,1731.5517578125,608.8274536132812,349.52197265625,1060.0540771484375,4171.32763671875,853.1455078125,309.3254699707031,1448.1124267578125,2834.7451171875,11370.66796875,1679.4930419921875,Bbmin7
Fmin7_spanish_tango_Piano_b9.wav,1866.0072021484375,393.4801330566406,350.3111877441406,1577.1221923828125,2233.503173828125,6606.52001953125,1404.5716552734375,1927.21435546875,8619.6708984375,1763.2591552734375,325.2098693847656,483.3546142578125,Fmin7
